Time,Pitch,Roll,Yaw,X-Pos,Y-Pos,Z-Pos
46.825,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.828,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.831,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.833,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.836,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.839,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.842,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.844,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.847,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.85,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.853,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.856,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.858,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.861,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.864,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.867,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.869,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.872,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.875,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.878,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.881,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.883,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.886,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.889,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.892,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.894,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.897,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.9,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.903,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.906,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.908,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.911,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.914,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.917,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.919,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.922,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.925,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.928,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.931,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.933,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.936,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.939,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.942,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.944,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.947,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.95,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.953,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.956,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.958,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.961,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.964,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.967,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.969,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.972,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.975,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.978,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.981,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.983,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.986,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.989,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.992,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.994,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
46.997,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.003,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.006,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.008,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.011,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.014,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.017,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.019,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.022,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.025,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.028,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.031,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.033,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.036,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.039,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.042,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.044,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.047,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.05,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.053,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.056,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.058,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.061,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.064,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.067,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.069,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.072,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.075,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.078,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.081,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.083,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.086,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.089,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.092,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.094,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.097,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.1,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.103,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.106,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.108,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.111,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.114,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.117,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.119,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.122,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.125,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.128,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.131,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.133,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.136,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.139,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.142,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.144,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.147,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.15,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.153,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.156,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.158,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.161,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.164,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.167,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.169,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.172,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.175,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.178,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.181,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.183,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.186,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.189,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.192,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.194,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.197,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.2,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.203,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.206,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.208,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.211,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.214,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.217,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.219,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.222,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.225,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.228,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.231,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.233,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.236,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.239,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.242,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.244,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.247,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.25,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.253,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.256,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.258,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.261,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.264,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.267,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.269,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.272,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.275,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.278,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.281,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.283,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.286,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.289,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.292,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.294,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.297,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.3,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.303,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.306,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.308,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.311,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.314,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.317,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.319,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.322,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.325,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.328,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.331,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.333,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.336,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.339,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.342,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.344,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.347,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.35,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.353,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.356,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.358,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.361,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.364,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.367,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.369,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.372,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.375,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.378,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.381,-11.5848394601235,-22.1453042552879,-17.2886053032799,22.11348,-1910.427002,432.209045
47.383,-11.1068417972163,-23.9917731713429,-15.91904644818,124.408394,-1755.286499,429.44043
47.386,-11.084255228663,-23.9407040096699,-15.9159217929489,124.480347,-1754.660278,429.497955
47.389,-10.9521799282203,-23.8493555436932,-15.9917285072985,124.455269,-1754.082397,429.575562
47.392,-10.9981176293299,-23.8255454528863,-15.9619443291681,124.483437,-1753.522095,429.601105
47.394,-11.0424075677365,-23.8939117060242,-15.9843838849198,124.463509,-1752.956909,429.575073
47.397,-11.0907785486453,-23.8972247878475,-15.9338070047822,124.493294,-1752.30127,429.544739
47.4,-11.0797138951231,-23.7757668705901,-15.9893343078539,124.41082,-1751.66333,429.540039
47.403,-11.0162337992052,-23.736695429826,-16.0801722740433,124.303825,-1751.154419,429.529602
47.406,-11.0930015296139,-23.8255941151249,-16.0586662788013,124.318489,-1750.565063,429.52533
47.408,-11.0601487563287,-23.8351014778725,-16.0863998445484,124.37851,-1749.935425,429.574127
47.411,-11.1044323526435,-23.745553785323,-16.0201799963116,124.420624,-1749.33252,429.605072
47.414,-11.0479508562893,-23.7246737827246,-16.0686698467738,124.38987,-1748.774414,429.603699
47.417,-10.9720555718324,-23.7888316826957,-16.1058737649225,124.369682,-1748.258179,429.572845
47.419,-11.0710169589294,-23.8224145667578,-16.0747937050137,124.408157,-1747.607178,429.587799
47.422,-11.1236737795755,-23.738129193058,-16.1181980508285,124.49234,-1746.943604,429.601898
47.425,-11.1766477839681,-23.6649386667892,-16.1096965550977,124.3507,-1746.383423,429.533173
47.428,-11.0087861452109,-23.7013482349936,-16.2197827104537,124.229355,-1745.815186,429.543427
47.431,-10.993325681965,-23.7621724603303,-16.2422370732417,124.230614,-1745.216431,429.577118
47.433,-11.0012206793687,-23.6385268203162,-16.244783317828,124.2687,-1744.5448,429.663483
47.436,-11.0193658640371,-23.5461033207076,-16.2057982212945,124.226219,-1743.955322,429.697845
47.439,-10.9882166380845,-23.5501398738177,-16.2078109246377,124.146378,-1743.430542,429.66394
47.442,-10.916379241907,-23.6292246859934,-16.2081810480001,124.128395,-1742.819092,429.69751
47.444,-10.9525117903114,-23.5972713053402,-16.1057162772993,124.180527,-1742.162476,429.723846
47.447,-11.0084430587076,-23.5020665594567,-16.0671020062626,124.168236,-1741.589355,429.76886
47.45,-11.0911044434694,-23.4118140491983,-16.1400721616353,124.093567,-1741.02356,429.83725
47.453,-11.0156508853727,-23.5423767465494,-16.2540154109397,124.078125,-1740.441162,429.87384
47.456,-11.0463280565557,-23.4618601437015,-16.2899895299438,124.038162,-1739.781494,429.889069
47.458,-11.0831877351972,-23.417216520486,-16.2609835287185,123.980835,-1739.098511,429.91806
47.461,-11.0653798963383,-23.3985642056147,-16.2485439194086,123.853691,-1738.521362,429.921906
47.464,-11.0325326601961,-23.3893119843386,-16.3065874028936,123.744568,-1737.947876,429.933868
47.467,-10.9218246092977,-23.4512743700854,-16.3672865834942,123.729553,-1737.323608,429.99057
47.469,-10.9737283624934,-23.3176019252705,-16.3443296732439,123.707954,-1736.67627,430.087921
47.472,-11.0205856194756,-23.2510694473895,-16.3547800439067,123.627441,-1736.104736,430.143951
47.475,-11.0526330641209,-23.278635066684,-16.31588644098,123.562157,-1735.56604,430.142609
47.478,-11.1220658684122,-23.2328212907656,-16.3014075673825,123.544159,-1734.907593,430.211365
47.481,-11.0890760878696,-23.2873705219868,-16.301661185672,123.593918,-1734.241333,430.292114
47.483,-11.0897002281109,-23.1874245833602,-16.418711587193,123.389679,-1733.656006,430.260468
47.486,-11.0455473749416,-23.1420820895945,-16.4419598138985,123.097282,-1733.061401,430.219788
47.489,-11.0056779842509,-23.1879082079603,-16.4293025048322,122.988831,-1732.473145,430.239838
47.492,-10.9639186192583,-23.1508489800416,-16.4278625562741,122.99379,-1731.799072,430.319122
47.494,-11.0029028356245,-23.1340614693078,-16.3284178827753,122.889542,-1731.1427,430.351166
47.497,-11.0157805050403,-23.1116779293309,-16.2395287220649,122.786133,-1730.563721,430.365692
47.5,-11.0267406323661,-23.0147217373326,-16.2484529815012,122.663048,-1730.005981,430.384491
47.503,-10.903700290181,-23.0694228837313,-16.3688381202195,122.625114,-1729.356934,430.473877
47.506,-10.9548135725974,-23.060457216021,-16.302723003735,122.608185,-1728.662964,430.551025
47.508,-11.0413449663073,-23.0329519076197,-16.2481140587967,122.548752,-1728.028809,430.614655
47.511,-11.0913661414739,-23.0583852418614,-16.1634607685602,122.347839,-1727.469849,430.561737
47.514,-11.0102345460808,-23.0002146428311,-16.2520560709832,122.168556,-1726.82373,430.593536
47.517,-10.9463210658861,-23.0249662097885,-16.297275660379,122.061752,-1726.129395,430.614502
47.519,-10.9574401840722,-22.9745046896418,-16.2786050227202,121.919937,-1725.52478,430.63559
47.522,-11.0578561560709,-22.9516158246894,-16.2102526286949,121.792145,-1724.950073,430.67807
47.525,-11.069142406615,-22.9640179704764,-16.2104634095539,121.687553,-1724.384277,430.718506
47.528,-11.1114178076622,-22.9019330640497,-16.2084737643032,121.645775,-1723.664062,430.720612
47.531,-11.1011114181495,-22.9626634700963,-16.2491548830705,121.582512,-1722.969849,430.762573
47.533,-11.0946870299726,-22.9044011116381,-16.3261079981565,121.238884,-1722.388306,430.646881
47.536,-10.9604376898996,-22.8754532770103,-16.3943420784418,120.970718,-1721.779419,430.573151
47.539,-10.9009273519058,-22.8402568756058,-16.3843704720058,120.802422,-1721.127319,430.565704
47.542,-10.9459804838286,-22.8264963492421,-16.3281046426533,120.721107,-1720.456177,430.588348
47.544,-10.9972496513123,-22.8430801900824,-16.2434706200672,120.599373,-1719.829346,430.545593
47.547,-10.9940014963839,-22.825278347084,-16.3159232642977,120.395721,-1719.286011,430.513824
47.55,-11.0540028857444,-22.676314653473,-16.4336653512633,120.210625,-1718.654419,430.52066
47.553,-11.0096835779719,-22.7409109746722,-16.4739155258121,120.0867,-1717.955566,430.509094
47.556,-10.960403939765,-22.7853876280827,-16.3873714908857,119.872887,-1717.28125,430.45105
47.558,-10.8700097921634,-22.8083284808731,-16.3751856689247,119.615189,-1716.680298,430.43692
47.561,-10.8615787070933,-22.8202383991545,-16.2241314818805,119.325691,-1716.120605,430.345947
47.564,-10.8776869494026,-22.7010919367303,-16.2688134142826,119.138084,-1715.424561,430.321411
47.567,-10.8618498317548,-22.7451191505927,-16.255010058991,119.089714,-1714.731567,430.354523
47.569,-10.8151978193731,-22.7353222490197,-16.3470825336552,118.914581,-1714.153198,430.432861
47.572,-10.921808029751,-22.7302133642917,-16.2565429598294,118.700142,-1713.538452,430.398132
47.575,-11.02662533302,-22.6249976226356,-16.2452774489123,118.480057,-1712.861816,430.359406
47.578,-11.0046239688813,-22.6325846251095,-16.2803180636195,118.279724,-1712.181152,430.317291
47.581,-10.8684219222811,-22.6695740518908,-16.3969493923533,118.038025,-1711.51123,430.316681
47.583,-10.9232758352931,-22.6413108100452,-16.3133773453546,117.855171,-1710.941772,430.280548
47.586,-11.0027447845692,-22.651709782076,-16.2230560552056,117.689598,-1710.337769,430.281647
47.589,-11.0506519017621,-22.5410408960816,-16.274923256511,117.509781,-1709.685425,430.278564
47.592,-10.9803860444203,-22.6771752243324,-16.2335040730587,117.403709,-1708.946899,430.291809
47.594,-10.9030478056308,-22.6929218428606,-16.2531123310054,117.074371,-1708.299805,430.146454
47.597,-10.9213034873719,-22.6128551271625,-16.3193669386767,116.708649,-1707.699219,430.049042
47.6,-10.8984379841816,-22.6017907264616,-16.3014106664257,116.45298,-1707.087891,430.053894
47.603,-10.9029095965124,-22.5551385490476,-16.2530805387031,116.269066,-1706.473755,430.015564
47.606,-11.0175805761244,-22.5694339296146,-16.2062677136864,116.137169,-1705.740234,430.024323
47.608,-11.0396592950831,-22.612676757241,-16.2364587744252,115.908653,-1705.12085,429.967407
47.611,-10.975035028024,-22.6027774043098,-16.3236478618806,115.553917,-1704.551392,429.916107
47.614,-11.0421795513477,-22.5147468926783,-16.2746824920335,115.253166,-1703.864624,429.882721
47.617,-10.9979476886424,-22.4718884874114,-16.169397978435,114.975525,-1703.195923,429.827454
47.619,-10.9744262188904,-22.5390937249677,-16.1031113213317,114.757355,-1702.537231,429.781433
47.622,-11.0272906285378,-22.5710813802971,-16.0707800418062,114.555916,-1701.943115,429.77066
47.625,-11.1642432973384,-22.5253849330367,-16.0362376525689,114.338127,-1701.373779,429.778137
47.628,-11.2376923189391,-22.4365207390937,-15.9913365854075,114.121384,-1700.660278,429.786835
47.631,-11.1054773448156,-22.4497835269567,-16.0830136760572,113.815964,-1699.970215,429.760284
